,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
2086,2.0476928433652555,0.082930699,3.5626300547303122,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2087,2.9831534913471307,0.041330512,4.752266902152506,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2088,2.2823823856765264,0.235354055,3.9279121024919332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2089,2.468099531471619,0.057746382,5.026748771899669,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2090,2.2823823856765264,0.045337184,3.607870029319941,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2091,2.004179057179289,0.020374875,5.513465842251107,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2092,3.0325462466767075,0.035568147,5.022579675113228,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2093,2.533696813957432,0.062797771,4.644381283710529,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2094,2.9831534913471307,0.018096488,5.190542828369942,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2095,2.388303968396583,0.009613854,4.811964819080967,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2096,2.8094026953624978,0.026645307,3.9808286593909905,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2097,1.9117622616227514,0.087753682,4.657103975215024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2098,2.5726122302071057,0.037657459,5.169377701502877,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2099,2.8183982582710754,0.041091215,4.494812762108692,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2100,1.8172647596364169,0.095195306,5.365770386405101,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2102,2.8183982582710754,0.117091213,5.287804297387364,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2103,3.0081547935525483,0.022940826,5.4883334113638735,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2104,3.0204248861443626,0.119339241,4.664001200251749,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2105,2.468099531471619,0.014075334,5.175213701412976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2106,2.70805020110221,0.046336634,4.78783668328323,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2107,2.5764217586237734,0.036641589,5.197378173533688,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2108,2.740840023925201,0.101176316,5.293188235013603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2109,2.8183982582710754,0.035737373,5.563093335900632,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2110,2.451005098112319,0.079376029,4.40339176611462,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2111,2.66374994220563,0.091054989,5.446299344712027,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2112,2.5764217586237734,0.043852434,5.207818095740724,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2113,2.388303968396583,0.009620042,4.801337118354098,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2114,2.312535423847214,0.054939848,5.295856340706674,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2115,2.928523523860541,0.014675574,3.92853394655506,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2116,2.4973291697865574,0.14526636,5.411826392735503,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2117,2.3218974040264184,0.146662938,4.9321965216528385,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2118,2.1488509930520037,0.071786706,5.26465406235124,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2119,2.803360380906535,0.133424184,4.627256478245181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2120,2.2044208442068145,0.115799592,4.5571284416826305,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2121,2.8094026953624978,0.027579198,5.185900905038358,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2122,2.451005098112319,0.241055611,5.474462387757564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2123,2.970414465569701,0.014332439,4.045878845413931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2124,2.8094026953624978,0.027133398,4.665885156664122,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2125,2.47232786758114,0.132876847,4.585708020728134,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2126,2.553343811341229,0.03315162,5.139568966719461,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2127,2.1972245773362196,0.019536981,5.136077221715618,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2128,1.732540109568084,0.085258864,5.111083765393062,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2129,2.189416394888408,0.013179388,4.010263433313676,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2130,2.7212954278522306,0.033592687,4.683900032236085,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2131,2.0353590291096473,0.05346916,4.737506364628863,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2132,2.8183982582710754,0.126831854,5.342463430223811,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2133,2.740840023925201,0.103603094,4.966662507707105,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2134,2.928523523860541,0.104840884,4.80489934743708,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2135,2.2512917986064953,0.042056944,3.4622924810219664,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2136,2.613739521630969,0.040049609,3.539677343230668,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2137,2.970414465569701,0.03075661,4.457296431647692,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2138,2.1644717908644115,0.0,3.840260588001254,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2139,2.8183982582710754,0.03941584,5.512659095220956,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2140,2.975529566236472,0.024363939,3.836691515851386,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2141,2.8183982582710754,0.131443921,5.2427370010522365,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2142,2.468099531471619,0.058725131,4.411121737190314,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2143,1.904343829975201,0.122274118,3.6974773857388668,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2144,2.9496883350525844,0.067239404,3.680837201720701,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2145,3.0301337002713233,0.021464454,5.053878674693668,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2146,2.3218974040264184,0.112681821,4.7360756338355525,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2147,3.005682604407159,0.039469737,5.044476177264974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2148,2.379546134130174,0.061101383,5.023238209345245,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2149,2.9831534913471307,0.014359584,4.613467666487863,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2150,2.962692419475791,0.016637301,4.795044813061886,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2151,2.0021554477197623,0.159843921,5.330927818446315,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2152,2.7245795030534206,0.061308889,4.859012084190903,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2153,2.8183982582710754,0.055566935,5.574398659405115,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2154,2.1854893211177986,0.026397141,5.337035068597057,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2155,2.9311937524164198,0.034307348,5.37166912427226,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2156,3.0007198150650303,0.074627201,4.703410613873621,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2157,2.513656063073986,0.041973712,3.575755547838276,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2158,2.8243506567983707,0.080015028,4.7171980255620465,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2159,2.9041650800285006,0.10084386,5.114109632038766,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2160,2.833213344056216,0.055519561,5.392769905956682,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2161,2.8183982582710754,0.012203915,4.892064948592795,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2162,2.6602595372658615,0.130946374,4.340329257117673,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2163,2.8678989020441064,0.041381156,3.555890771338636,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2164,2.8183982582710754,0.04586701,3.6362853139933375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2165,3.0081547935525483,0.036474041,5.3860910362520675,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2166,2.8903717578961645,0.039231652,4.977711195592022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2168,2.6390573296152584,0.031444357,3.984604098208902,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2169,1.7544036826842861,0.014555066,4.9781823478573095,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2170,3.044522437723423,0.082526478,5.256702349335056,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2171,2.613739521630969,0.080765853,5.571749387582539,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2172,2.509599262378372,0.17797002,5.154098205515813,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2173,2.513656063073986,0.03382933,5.282912315722965,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2174,2.468099531471619,0.11397026,5.221395284652988,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2175,2.9806186357439426,0.038729457,4.846830832774055,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2176,2.312535423847214,0.032075379,3.9298786405253026,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2177,2.8183982582710754,0.196490902,4.792014831509631,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2178,2.8820035082256483,0.146305498,4.544821276159613,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2179,3.0301337002713233,0.026877471,4.312614925486665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2180,2.1849270495258133,0.005474515,4.602181724983456,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2181,2.6741486494265287,0.064048405,5.033493379441608,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2182,2.1972245773362196,0.032203667,4.613154228527166,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2183,2.5915163848462583,0.017857847,4.350293420110395,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2184,1.8983692042863132,0.041921462,4.5255445579914,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2185,2.33214389523559,0.024875871,5.153535495387377,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2186,2.8183982582710754,0.028139761,5.157572591350891,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2187,2.8390784635086144,0.073997843,5.333026958338022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2188,2.649714624089247,0.020798905,4.817087761159541,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2189,2.379546134130174,0.052363244,5.466186657301946,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2190,2.1400661634962708,0.098283459,3.9383221317620465,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2191,1.8269657249626745,0.012138795,3.670837675613171,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2192,2.8622008809294686,0.0,5.533530190291041,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2193,3.0301337002713233,0.042923652,5.183483228615672,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2194,2.1944429343743423,0.009058845,4.638595290847679,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2195,3.0204248861443626,0.032136417,4.430330966560206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2196,2.613739521630969,0.065898197,3.831684587369937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2197,2.5726122302071057,0.075731322,5.12107767517469,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2198,1.5293118679548154,0.101812521,5.447728259884732,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2199,2.509599262378372,0.106327251,5.152363996781952,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2201,2.954910279033736,0.100055601,4.722851883176572,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2202,3.0007198150650303,0.054540159,5.02477880148192,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2203,2.4423470353692043,0.037723476,4.696156485827509,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2204,2.2300144001592104,0.14897741,4.963394129607134,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2205,2.7212954278522306,0.104201019,5.173351470806187,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2206,2.5376572151735295,0.076198809,5.254285016011678,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2207,2.4069451083182885,0.010639596,4.433085651620615,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2208,2.8183982582710754,0.025039776,4.63213533635853,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2209,2.8183982582710754,0.086326707,5.260863651333979,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2210,2.954910279033736,0.041220035,4.876959129087956,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2211,2.9831534913471307,0.01247354,5.234243803967147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2212,1.8140100781628747,0.079132212,4.724605189726855,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2213,2.5257286443082556,0.020693809,5.294179818690019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2214,1.9789303600834471,0.10016525,5.2675756449331645,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2215,2.7631695003232895,0.057302606,3.9777283455675843,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2216,2.292029579054529,0.048761046,5.562709573349765,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2217,3.0325462466767075,0.0,5.030453607543917,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2218,2.379546134130174,0.052149675,5.480457240171937,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2219,2.1701959049483,0.050130529,4.854633123539593,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2220,2.7788192719904172,0.024987903,4.578220277621493,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2221,1.9600947840472698,0.109990885,5.152759661138798,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2222,2.962692419475791,0.049736267,4.342042830440647,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2223,2.8154087194227095,0.117026714,5.242917758043981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2224,2.2512917986064953,0.035121963,5.1277947279460365,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2225,2.131796772013764,0.017311312,5.287644614811729,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2226,2.649714624089247,0.008811818,5.28071840938628,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2227,1.6937790608678513,0.025583714,5.4771068596090995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2228,1.9947003132247452,0.014353174,5.491625021233598,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2229,2.8183982582710754,0.054220618,4.860827392962393,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2230,3.0007198150650303,0.054410179,5.01950649504335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2231,2.4849066497880004,0.033974436,5.203443891374363,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2232,3.056356895370426,0.009996872,5.223382591148231,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2233,2.1162555148025524,0.030212499,4.5853592386573006,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2234,2.312535423847214,0.027217468,4.33161453087121,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2235,2.649714624089247,0.038123176,4.816278402337944,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2236,2.1972245773362196,0.079506434,4.361369742597425,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2237,2.4973291697865574,0.021811987,5.097536887282087,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2238,2.8183982582710754,0.082150145,5.262433161057405,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2239,2.8183982582710754,0.036012919,4.997708096769516,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2240,2.995732273553991,0.028167478,3.8193461553656136,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2241,1.9035989509835904,0.029560451,4.186835620519745,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2242,2.8183982582710754,0.039631495,3.4643536979946274,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2243,1.9967390499145936,0.04280099,5.430975878322891,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2244,2.071283353978372,0.017141985,3.9127227605424193,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2245,2.533696813957432,0.056394771,3.9396031523926713,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2246,2.8678989020441064,0.056379439,3.755261587254041,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2247,2.9444389791664403,0.129534812,5.2480088502652125,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2248,2.0149030205422647,0.036439878,5.166514764417997,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2249,2.5915163848462583,0.0,4.3515828909871335,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2250,2.151762203259462,0.090191431,4.726658349174297,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2251,2.8183982582710754,0.30374337,5.278170780104691,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2252,2.3513752571634776,0.022590318,4.946028503961743,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2253,2.1972245773362196,0.082011521,5.362949945762009,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2254,1.5282278570085572,0.122843005,5.15004703022883,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2255,2.388303968396583,0.05432142,4.985045312323904,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2256,2.8678989020441064,0.049144165,4.724885575667515,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2257,2.4553061800117097,0.040577878,5.23763274293153,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2258,2.9496883350525844,0.067400032,3.73718378600026,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2259,2.8449093838194073,0.012036432,5.110289962323105,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2260,2.803360380906535,0.073977473,5.33206060569295,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2261,2.747270914255491,0.143396175,4.85280652505097,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2262,2.1972245773362196,0.03201648,4.601178228718552,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2263,2.70805020110221,0.058346234,3.7858791150318867,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2264,2.8183982582710754,0.14571827,4.546943436975408,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2265,2.8183982582710754,0.055806016,3.9607788832955237,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2266,1.8237425150811057,0.072097449,4.781723471580881,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2267,3.005682604407159,0.117543713,5.28478116413537,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2268,3.0301337002713233,0.048718334,3.6571462395504497,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2269,3.0081547935525483,0.0591756,5.501445948022985,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2270,2.0353590291096473,0.031918284,4.768556938818246,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2271,2.8183982582710754,0.095587976,5.2677653712535175,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2272,1.7783364488959144,0.019308607,3.893231546728644,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2273,2.9311937524164198,0.023974769,4.595162273477132,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2274,2.2401776328654286,0.100602552,4.481709060447013,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2275,2.5915163848462583,0.091189915,5.006431805135668,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2276,2.8183982582710754,0.077480627,4.619063229175515,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2277,2.954910279033736,0.129731747,5.279190610799217,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2278,2.9444389791664403,0.103363904,5.421295771758401,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2279,2.649714624089247,0.020714523,4.8219302058505615,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2280,3.0373539482448106,0.062212713,4.479055790737046,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2281,2.155244505095337,0.031271134,5.226059527995003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2282,2.8154087194227095,0.026729068,5.515352700628683,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2283,2.066229647707605,0.094567181,4.649504724297126,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2284,2.0438143640366846,0.05193741,4.356690877810562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2285,1.7254415881904066,0.126480422,4.800514905403969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2286,1.9530276168241774,0.055644887,5.415694986701326,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2287,2.66374994220563,0.028519419,4.693389832725745,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2288,2.1424163408412245,0.027101431,5.02235435685023,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2289,2.0340518393810254,0.067083367,3.7844441469816092,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2290,2.4932054526026954,0.020652362,5.00778724224412,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2291,2.6946271807700692,0.081042136,5.260016150527668,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2292,3.0325462466767075,0.021336565,5.034367445591503,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2293,2.379546134130174,0.029001987,5.474881548084979,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2294,2.9096295745005794,0.069745165,5.248534509822348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2295,2.6026896854443837,0.068148886,4.071693281362338,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
